scientificName,lon,lat
Trichechus manatus,-81.34669,28.97309
Trichechus manatus,-82.763434,28.140732
Trichechus manatus,-80.63031,28.19518
Trichechus manatus,-80.049127,26.754285
Trichechus manatus,-82.760577,28.147238
Trichechus manatus,-82.413157,27.793245
Trichechus manatus,-81.088137,25.275946
Trichechus manatus,-81.082227,25.279776
Trichechus manatus,-80.75152,28.4194
Trichechus manatus,-80.603225,28.157584
Trichechus manatus,-80.426957,25.116656
Trichechus manatus,-81.94616,26.52968
Trichechus manatus,-80.150048,25.927541
Trichechus manatus,-82.056622,26.7612
Trichechus manatus,-80.30345,25.57395
Trichechus manatus,-80.67699,28.32099
Trichechus manatus,-82.411077,27.793255
Trichechus manatus,-80.185217,26.076295
Trichechus manatus,-80.051458,26.498275
Trichechus manatus,-82.491537,27.719255
Trichechus manatus,-81.06388,26.9681
Trichechus manatus,-80.044757,26.799525
Trichechus manatus,-80.246379,25.713128
Trichechus manatus,-82.072032,26.822571
Trichechus manatus,-80.769224,28.481099
Trichechus manatus,-81.430472,30.25053
Trichechus manatus,-82.06335,26.64463
Trichechus manatus,-80.190637,26.071675
Trichechus manatus,-80.433637,25.110233
Trichechus manatus,-80.538637,25.002086
Trichechus manatus,-82.043143,26.6443
Trichechus manatus,-80.187697,27.183295
Trichechus manatus,-80.191067,26.072215
Trichechus manatus,-80.164067,25.868735
Trichechus manatus,-81.110767,24.707166
Trichechus manatus,-82.410737,27.792835
Trichechus manatus,-80.79449,28.55096
Trichechus manatus,-81.721506,25.913721
Trichechus manatus,-82.382125,27.858324
Trichechus manatus,-80.439619,25.099722
Trichechus manatus,-82.045102,26.799878
Trichechus manatus,-82.08445,26.93829
Trichechus manatus,-82.117317,26.690415
Trichechus manatus,-80.164966,25.714291
Trichechus manatus,-81.290247,25.724205
Trichechus manatus,-75.17,19.91
Trichechus manatus,-80.76022,28.4685
Trichechus manatus,-80.081407,26.958775
Trichechus manatus,-82.11197,26.68773
Trichechus manatus,-80.690741,28.369997
Trichechus manatus,-81.128204,29.456305
Trichechus manatus,-82.064672,26.753852
Trichechus manatus,-80.278442,25.737543
Trichechus manatus,-80.130224,26.116645
Trichechus manatus,-81.850091,26.396125
Trichechus manatus,-81.813836,26.693958
Trichechus manatus,-80.666257,28.385608
Trichechus manatus,-81.722038,26.723282
Trichechus manatus,-80.666901,28.384992
Trichechus manatus,-80.706723,28.407781
Trichechus manatus,-80.195577,26.070295
Trichechus manatus,-80.49202,27.8618
Trichechus manatus,-80.256877,25.785555
Trichechus manatus,-81.510114,25.958169
Trichechus manatus,-81.509247,25.948895
Trichechus manatus,-81.212201,25.7367
Trichechus manatus,-80.640605,28.163627
Trichechus manatus,-80.169847,25.812715
Trichechus manatus,-80.10908,26.327811
Trichechus manatus,-81.348628,28.978106
Trichechus manatus,-80.049617,26.768895
Trichechus manatus,-82.090576,26.504582
Trichechus manatus,-80.042968,26.722883
Trichechus manatus,-80.37523,27.64198
Trichechus manatus,-80.165527,25.894391
Trichechus manatus,-82.594857,28.891025
Trichechus manatus,-80.60616,28.20142
Trichechus manatus,-81.741478,26.017044
Trichechus manatus,-80.922343,26.760508
Trichechus manatus,-81.851587,26.489651
Trichechus manatus,-80.989584,29.178737
Trichechus manatus,-80.821762,27.227656
Trichechus manatus,-80.52713,27.93239
Trichechus manatus,-80.157267,26.989779
Trichechus manatus,-82.657684,28.913667
Trichechus manatus,-81.852777,26.489395
Trichechus manatus,-80.80426,28.6193
Trichechus manatus,-80.545333,24.989423
Trichechus manatus,-77.335483,26.77715
Trichechus manatus,-80.167323,26.098772
Trichechus manatus,-81.031275,25.321659
Trichechus manatus,-80.106664,26.094517
Trichechus manatus,-82.590611,28.888014
Trichechus manatus,-80.72228,28.375281
Trichechus manatus,-81.062527,25.424388
Trichechus manatus,-80.186657,26.074045
Trichechus manatus,-81.593457,25.987333
Trichechus manatus,-80.05967,26.49969
Trichechus manatus,-82.47985,27.74368
Trichechus manatus,-80.123857,25.970675
Trichechus manatus,-80.064591,26.833779
Trichechus manatus,-81.874771,26.649628
Trichechus manatus,-82.266396,27.054331
Trichechus manatus,-82.594787,28.886625
Trichechus manatus,-81.851676,26.490384
Trichechus manatus,-81.99026,27.022389
Trichechus manatus,-80.14428,25.8188
Trichechus manatus,-81.647042,30.317181
Trichechus manatus,-82.595847,28.879665
Trichechus manatus,-80.050227,26.763115
Trichechus manatus,-81.507317,25.957425
Trichechus manatus,-81.977367,26.566015
Trichechus manatus,-80.52407,27.93866
Trichechus manatus,-80.276213,27.345943
Trichechus manatus,-80.125131,27.070275
Trichechus manatus,-80.28377,27.11229
Trichechus manatus,-82.64263,28.79145
Trichechus manatus,-80.695226,28.397014
Trichechus manatus,-81.442643,25.870591
Trichechus manatus,-82.572893,28.011004
Trichechus manatus,-82.378047,26.993095
Trichechus manatus,-80.412057,25.132786
Trichechus manatus,-81.849491,26.351166
Trichechus manatus,-80.734114,28.478725
Trichechus manatus,-82.595467,28.801215
Trichechus manatus,-82.057827,26.526285
Trichechus manatus,-81.507707,25.957365
Trichechus manatus,-82.403567,27.793375
Trichechus manatus,-80.04241,26.67004
Trichechus manatus,-80.181004,25.769414
Trichechus manatus,-81.339867,28.944265
Trichechus manatus,-75.1261,19.9435
Trichechus manatus,-80.602077,28.600165
Trichechus manatus,-80.15213,27.1898
Trichechus manatus,-82.064455,26.626659
Trichechus manatus,-82.590957,28.895345
Trichechus manatus,-80.608834,28.170093
Trichechus manatus,-81.92971,26.532809
Trichechus manatus,-80.142737,25.756615
Trichechus manatus,-81.842866,26.340082
Trichechus manatus,-81.507707,25.957035
Trichechus manatus,-80.490994,27.853534
Trichechus manatus,-81.129317,28.786853
Trichechus manatus,-75.1908,19.9071
Trichechus manatus,-80.19202,26.07644
Trichechus manatus,-81.334427,25.830105
Trichechus manatus,-80.66241,28.36481
Trichechus manatus,-81.249798,25.747052
Trichechus manatus,-81.510686,25.908548
Trichechus manatus,-81.899038,26.668321
Trichechus manatus,-82.412077,27.793255
Trichechus manatus,-80.086185,26.973518
Trichechus manatus,-81.510658,25.905567
Trichechus manatus,-80.75303,28.42475
Trichechus manatus,-81.08766,26.83685
Trichechus manatus,-85.257631,29.879343
Trichechus manatus,-80.697234,28.368814
Trichechus manatus,-80.42186,25.70998
Trichechus manatus,-82.412357,27.793045
Trichechus manatus,-82.394798,27.814556
Trichechus manatus,-82.257017,27.030395
Trichechus manatus,-82.590773,28.887948
Trichechus manatus,-81.202233,25.695082
Trichechus manatus,-80.115237,26.078485
Trichechus manatus,-80.049335,26.751994
Trichechus manatus,-80.081437,26.963225
Trichechus manatus,-80.06425,26.46143
Trichechus manatus,-80.315814,25.536208
Trichechus manatus,-81.324164,25.899746
Trichechus manatus,-82.01347,26.97043
Trichechus manatus,-82.06779,26.54745
Trichechus manatus,-80.184607,25.773465
Trichechus manatus,-80.983044,25.430651
Trichechus manatus,-82.254977,26.748055
Trichechus manatus,-82.595467,28.881295
Trichechus manatus,-80.99366,29.173539
Trichechus manatus,-80.117834,25.983483
Trichechus manatus,-80.243084,27.334666
Trichechus manatus,-81.66962,25.868836
Trichechus manatus,-80.178497,25.846435
Trichechus manatus,-80.165759,25.89433
Trichechus manatus,-82.45084,27.68944
Trichechus manatus,-80.07485,26.360299
Trichechus manatus,-82.401427,27.793415
Trichechus manatus,-82.595894,28.881739
Trichechus manatus,-80.17913,27.16032
Trichechus manatus,-81.649611,30.185909
Trichechus manatus,-82.63479,28.79216
Trichechus manatus,-80.652327,28.446375
Trichechus manatus,-74.803,11.03886
Trichechus manatus,-80.046007,26.807265
Trichechus manatus,-74.76422,10.96338
Trichechus manatus,-82.052547,26.644505
Trichechus manatus,-81.778167,26.691465
Trichechus manatus,-82.323833,26.887513
Trichechus manatus,-82.595156,28.88192
Trichechus manatus,-80.80554,28.61074
Trichechus manatus,-81.992897,26.547535
Trichechus manatus,-80.240861,25.701717
Trichechus manatus,-80.040617,26.843975
Trichechus manatus,-82.652602,28.531106
Trichechus manatus,-80.082809,26.924129
Trichechus manatus,-80.611787,28.200695
Trichechus manatus,-80.431787,25.110466
Trichechus manatus,-80.082733,26.967297
Trichechus manatus,-80.227975,25.785047
Trichechus manatus,-82.37739,26.99354
Trichechus manatus,-80.0478,26.77511
Trichechus manatus,-80.189672,26.07338
Trichechus manatus,-80.900673,29.050682
Trichechus manatus,-80.137671,26.118089
Trichechus manatus,-82.167317,26.777455
Trichechus manatus,-82.061578,26.572197
Trichechus manatus,-80.776807,28.494465
Trichechus manatus,-80.140427,26.935685
Trichechus manatus,-82.7253,27.93754
Trichechus manatus,-81.332515,25.823625
Trichechus manatus,-81.507597,25.955345
Trichechus manatus,-80.193057,26.067797
Trichechus manatus,-80.232417,25.729485
Trichechus manatus,-80.338397,25.355295
Trichechus manatus,-81.041107,25.373385
Trichechus manatus,-81.69587,30.157725
Trichechus manatus,-80.115036,26.111533
Trichechus manatus,-80.976277,25.427935
Trichechus manatus,-82.817742,28.001195
Trichechus manatus,-81.85506,26.65443
Trichechus manatus,-81.339719,28.944399
Trichechus manatus,-81.90285,26.577308
Trichechus manatus,-82.837617,27.902987
Trichechus manatus,-82.279393,27.038976
Trichechus manatus,-81.50727,25.949488
Trichechus manatus,-81.854394,26.47393
Trichechus manatus,-80.122089,27.059306
Trichechus manatus,-80.619471,28.409126
Trichechus manatus,-81.316903,29.876554
Trichechus manatus,-80.26591,25.72203
Trichechus manatus,-80.19109,26.07212
Trichechus manatus,-80.045337,26.805625
Trichechus manatus,-80.232504,27.263882
Trichechus manatus,-82.594879,28.881276
Trichechus manatus,-82.438797,27.716909
Trichechus manatus,-80.435927,25.105236
Trichechus manatus,-81.418814,30.2896
Trichechus manatus,-82.797454,28.970823
Trichechus manatus,-80.178694,25.846962
Trichechus manatus,-81.777445,26.125505
Trichechus manatus,-80.248576,25.704643
Trichechus manatus,-81.976847,26.564825
Trichechus manatus,-80.090027,26.939355
Trichechus manatus,-81.796997,26.692765
Trichechus manatus,-80.051698,26.546615
Trichechus manatus,-83.11185,29.32207
Trichechus manatus,-82.32475,27.86878
Trichechus manatus,-82.15334,26.45668
Trichechus manatus,-81.82975,26.33695
Trichechus manatus,-80.604357,28.200954
Trichechus manatus,-82.598971,28.881629
Trichechus manatus,-80.538306,27.830875
Trichechus manatus,-80.116067,26.078655
Trichechus manatus,-80.053308,26.543215
Trichechus manatus,-82.595581,27.874252
Trichechus manatus,-80.76225,28.469
Trichechus manatus,-82.726357,28.962615
Trichechus manatus,-81.124572,29.256509
Trichechus manatus,-80.190109,26.076942
Trichechus manatus,-81.056747,25.551565
Trichechus manatus,-82.086547,26.538545
Trichechus manatus,-80.36079,27.59513
Trichechus manatus,-80.189857,26.073072
Trichechus manatus,-82.759496,28.146315
Trichechus manatus,-81.390358,25.853713
Trichechus manatus,-81.342231,28.942217
Trichechus manatus,-81.792067,26.696725
Trichechus manatus,-81.797017,26.690095
Trichechus manatus,-80.673467,28.364878
Trichechus manatus,-82.422727,27.904935
Trichechus manatus,-80.267149,25.712799
Trichechus manatus,-80.674778,28.393058
Trichechus manatus,-82.591567,28.887885
Trichechus manatus,-82.413437,27.793595
Trichechus manatus,-80.37359,27.65589
Trichechus manatus,-82.800934,27.823355
Trichechus manatus,-80.67524,28.39323
Trichechus manatus,-80.108208,26.094559
Trichechus manatus,-82.595942,28.881536
Trichechus manatus,-80.116837,26.077835
Trichechus manatus,-82.63533,27.84348
Trichechus manatus,-82.422489,27.905562
Trichechus manatus,-80.144335,25.747253
Trichechus manatus,-81.709597,25.969546
Trichechus manatus,-82.55283,27.27014
Trichechus manatus,-80.046207,26.782277
Trichechus manatus,-80.057557,26.808605
Trichechus manatus,-81.795242,26.688832
Trichechus manatus,-80.068184,26.410226
Trichechus manatus,-81.457777,30.686994
Trichechus manatus,-82.637123,28.519893
Trichechus manatus,-80.255802,25.79425
Trichechus manatus,-82.189,26.51707
Trichechus manatus,-82.062928,26.559837
Trichechus manatus,-80.25871,25.679839
Trichechus manatus,-81.89472,26.56405
Trichechus manatus,-80.755087,28.468015
Trichechus manatus,-82.052267,26.640895
Trichechus manatus,-80.335049,27.48948
Trichechus manatus,-81.01815,25.228008
Trichechus manatus,-80.192997,26.070265
Trichechus manatus,-80.58193,28.14723
Trichechus manatus,-82.57893,27.41353
Trichechus manatus,-82.537298,27.866747
Trichechus manatus,-82.599718,27.504169
Trichechus manatus,-80.60397,28.20091
Trichechus manatus,-80.76168,28.46768
Trichechus manatus,-80.099807,26.950895
Trichechus manatus,-80.760787,28.471085
Trichechus manatus,-80.117637,26.076837
Trichechus manatus,-82.594907,28.881535
Trichechus manatus,-82.06879,26.7384
Trichechus manatus,-81.511357,25.950453
Trichechus manatus,-80.062997,26.833395
Trichechus manatus,-81.989207,26.551665
Trichechus manatus,-82.26199,26.82921
Trichechus manatus,-80.05048,26.75823
Trichechus manatus,-80.611435,28.316818
Trichechus manatus,-81.723627,25.914745
Trichechus manatus,-81.665374,30.221911
Trichechus manatus,-80.620992,28.210515
Trichechus manatus,-82.55715,27.270369
Trichechus manatus,-82.555467,27.831195
Trichechus manatus,-80.738111,28.386118
Trichechus manatus,-82.726884,29.022837
Trichechus manatus,-82.121765,26.992014
Trichechus manatus,-82.66404,28.7733
Trichechus manatus,-80.11998,26.079237
Trichechus manatus,-80.194488,27.150915
Trichechus manatus,-82.626136,28.880333
Trichechus manatus,-80.662134,28.366137
Trichechus manatus,-80.128799,25.939522
Trichechus manatus,-80.191877,26.073185
Trichechus manatus,-80.078878,26.274035
Trichechus manatus,-81.012072,29.201589
Trichechus manatus,-80.230132,27.263757
Trichechus manatus,-81.798327,26.695595
Trichechus manatus,-82.592697,28.890615
Trichechus manatus,-81.424288,30.311525
Trichechus manatus,-80.18908,26.071723
Trichechus manatus,-80.182415,25.846823
Trichechus manatus,-80.121177,26.020826
Trichechus manatus,-80.119352,26.078113
Trichechus manatus,-75.19213,19.912515
Trichechus manatus,-81.325092,26.792732
Trichechus manatus,-80.618106,28.176123
Trichechus manatus,-80.117077,26.077815
Trichechus manatus,-82.46417,28.01539
Trichechus manatus,-82.268365,27.054012
Trichechus manatus,-80.60862,28.07446
Trichechus manatus,-81.07866,25.53321
Trichechus manatus,-80.664776,28.28196
Trichechus manatus,-80.94789,25.37204
Trichechus manatus,-81.508517,25.949415
Trichechus manatus,-81.983277,26.567305
Trichechus manatus,-81.802007,26.093965
Trichechus manatus,-82.415637,27.793835
Trichechus manatus,-65.578276,18.092828
Trichechus manatus,-80.192017,26.071155
Trichechus manatus,-82.597817,28.888025
Trichechus manatus,-80.338482,25.356072
Trichechus manatus,-82.598088,28.887294
Trichechus manatus,-81.571446,30.399364
Trichechus manatus,-81.510974,25.903662
Trichechus manatus,-82.594507,28.890335
Trichechus manatus,-81.9534,26.52778
Trichechus manatus,-82.4847,27.82011
Trichechus manatus,-80.17112,25.810123
Trichechus manatus,-80.041162,26.78129
Trichechus manatus,-82.159289,26.782649
Trichechus manatus,-81.925491,26.550038
Trichechus manatus,-82.06273,26.5637
Trichechus manatus,-80.97911,25.32402
Trichechus manatus,-82.600967,28.879915
Trichechus manatus,-74.77721,11.0183
Trichechus manatus,-82.084095,26.700629
Trichechus manatus,-80.512307,25.227726
Trichechus manatus,-81.325847,25.898075
Trichechus manatus,-80.510777,27.790404
Trichechus manatus,-81.05546,25.53085
Trichechus manatus,-80.457019,25.082925
Trichechus manatus,-80.60255,28.135015
Trichechus manatus,-74.7828,11.0263
Trichechus manatus,-82.635456,28.521487
Trichechus manatus,-81.509487,25.958306
Trichechus manatus,-82.610007,28.895795
Trichechus manatus,-81.60878,30.39948
Trichechus manatus,-80.72449,28.59669
Trichechus manatus,-81.906148,26.634998
Trichechus manatus,-80.638602,28.126982
Trichechus manatus,-80.10356,26.96149
Trichechus manatus,-82.635687,28.538115
Trichechus manatus,-82.211632,26.811578
Trichechus manatus,-80.295299,27.429716
Trichechus manatus,-80.051297,26.772805
Trichechus manatus,-80.74136,28.49436
Trichechus manatus,-81.778097,26.048915
Trichechus manatus,-80.083133,26.262695
Trichechus manatus,-81.792654,26.689111
Trichechus manatus,-80.043978,26.623255
Trichechus manatus,-80.120463,26.08261
Trichechus manatus,-81.192563,26.787205
Trichechus manatus,-82.516431,27.700877
Trichechus manatus,-80.608887,28.203865
Trichechus manatus,-82.09138,26.459906
Trichechus manatus,-80.765095,28.472258
Trichechus manatus,-82.597767,28.883705
Trichechus manatus,-81.63314,30.381
Trichechus manatus,-81.263135,25.80288
Trichechus manatus,-82.05865,26.66989
Trichechus manatus,-80.191207,26.076804
Trichechus manatus,-80.174937,25.840465
Trichechus manatus,-83.063673,29.157214
Trichechus manatus,-81.508154,25.952117
Trichechus manatus,-81.395081,25.852544
Trichechus manatus,-80.187867,27.174315
Trichechus manatus,-80.188477,25.849255
Trichechus manatus,-81.651755,25.932878
Trichechus manatus,-80.826156,28.904957
Trichechus manatus,-83.055634,29.381126
Trichechus manatus,-80.690273,28.382226
Trichechus manatus,-80.124667,25.958445
Trichechus manatus,-80.967537,25.344695
Trichechus manatus,-82.045092,26.643693
Trichechus manatus,-80.044391,26.638459
Trichechus manatus,-82.759112,28.146958
Trichechus manatus,-80.69272,28.39486
Trichechus manatus,-80.118757,26.077455
Trichechus manatus,-80.11659,26.144786
Trichechus manatus,-82.599822,28.88359
Trichechus manatus,-82.604239,28.529668
Trichechus manatus,-81.928827,26.576955
Trichechus manatus,-80.18591,26.074573
Trichechus manatus,-80.658631,28.418206
Trichechus manatus,-82.598137,28.878975
Trichechus manatus,-80.51263,27.90462
Trichechus manatus,-82.666577,28.887245
Trichechus manatus,-82.50042,27.18757
Trichechus manatus,-81.508809,25.957121
Trichechus manatus,-80.94411,25.23596
Trichechus manatus,-80.070627,26.390228
Trichechus manatus,-82.405107,27.793055
Trichechus manatus,-81.786197,26.688235
Trichechus manatus,-81.622927,30.379747
Trichechus manatus,-81.930542,23.156144
Trichechus manatus,-81.25786,25.62101
Trichechus manatus,-80.62772,28.34086
Trichechus manatus,-82.200487,26.949705
Trichechus manatus,-80.108624,26.118429
Trichechus manatus,-80.239317,27.340665
Trichechus manatus,-80.149166,25.788917
Trichechus manatus,-81.732345,29.35023
Trichechus manatus,-80.031431,26.774789
Trichechus manatus,-80.051627,26.556928
Trichechus manatus,-80.396747,25.164686
Trichechus manatus,-80.181127,26.082575
Trichechus manatus,-82.600047,28.891405
Trichechus manatus,-80.76431,28.46818
Trichechus manatus,-80.64124,28.41102
Trichechus manatus,-80.188247,26.072295
Trichechus manatus,-80.645895,28.126906
Trichechus manatus,-80.145777,27.117125
Trichechus manatus,-81.11015,26.80962
Trichechus manatus,-80.078261,26.964731
Trichechus manatus,-81.679427,26.721285
Trichechus manatus,-82.689949,27.478002
Trichechus manatus,-81.509317,25.936645
Trichechus manatus,-81.539727,30.738104
Trichechus manatus,-82.412887,27.793595
Trichechus manatus,-81.508805,25.918611
Trichechus manatus,-75.156614,19.91481
Trichechus manatus,-81.887118,26.631775
Trichechus manatus,-81.797504,26.695286
Trichechus manatus,-81.009717,25.260256
Trichechus manatus,-80.69163,28.37829
Trichechus manatus,-80.659778,28.40917
Trichechus manatus,-81.65956,25.94352
Trichechus manatus,-82.39892,27.82032
Trichechus manatus,-81.88475,26.52014
Trichechus manatus,-80.187587,27.174165
Trichechus manatus,-80.26093,25.79395
Trichechus manatus,-80.867877,25.261316
Trichechus manatus,-80.099011,26.323183
Trichechus manatus,-80.959267,25.234966
Trichechus manatus,-81.789691,26.134677
Trichechus manatus,-81.21682,25.71808
Trichechus manatus,-82.602087,27.865265
Trichechus manatus,-81.996646,26.531538
Trichechus manatus,-81.996597,27.087455
Trichechus manatus,-81.048427,25.287896
Trichechus manatus,-80.60023,28.15746
Trichechus manatus,-81.649358,30.183518
Trichechus manatus,-80.085343,26.97292
Trichechus manatus,-81.797082,26.692098
Trichechus manatus,-80.075386,26.34562
Trichechus manatus,-80.539077,24.998686
Trichechus manatus,-80.36558,27.56363
Trichechus manatus,-81.544467,25.904485
Trichechus manatus,-80.120397,26.079815
Trichechus manatus,-82.417767,27.793465
Trichechus manatus,-81.82433,26.69431
Trichechus manatus,-81.852507,26.489724
Trichechus manatus,-80.991477,25.344855
Trichechus manatus,-80.76659,28.474927
Trichechus manatus,-81.21895,29.60025
Trichechus manatus,-80.987587,25.429455
Trichechus manatus,-80.217547,27.232299
Trichechus manatus,-80.274183,25.662237
Trichechus manatus,-80.267387,25.716245
Trichechus manatus,-80.28556,25.629384
Trichechus manatus,-81.560976,25.860852
Trichechus manatus,-80.078382,26.95308
Trichechus manatus,-81.701657,25.937295
Trichechus manatus,-82.590099,28.895768
Trichechus manatus,-80.641534,28.126606
Trichechus manatus,-81.138819,29.485895
Trichechus manatus,-80.107823,26.148355
Trichechus manatus,-82.414687,27.793185
Trichechus manatus,-81.085225,26.839361
Trichechus manatus,-82.112148,26.567826
Trichechus manatus,-82.18834,26.52514
Trichechus manatus,-81.470867,25.879835
Trichechus manatus,-82.59422,28.90451
Trichechus manatus,-81.50676,25.955004
Trichechus manatus,-80.175257,25.843365
Trichechus manatus,-80.97026,25.427527
Trichechus manatus,-82.385278,27.001819
Trichechus manatus,-80.046807,26.789325
Trichechus manatus,-80.94721,25.37616
Trichechus manatus,-80.72383,28.59011
Trichechus manatus,-80.19899,26.070204
Trichechus manatus,-81.08564,29.35288
Trichechus manatus,-80.182907,25.767185
Trichechus manatus,-80.6953,28.36868
Trichechus manatus,-82.510243,27.235473
Trichechus manatus,-80.61936,28.32209
Trichechus manatus,-80.309707,27.445625
Trichechus manatus,-80.147107,25.756265
Trichechus manatus,-80.229607,25.787545
Trichechus manatus,-82.024508,26.552123
Trichechus manatus,-80.68904,28.37904
Trichechus manatus,-81.2252,29.65983
Trichechus manatus,-82.594537,28.890335
Trichechus manatus,-80.606717,28.163
Trichechus manatus,-87.4771,20.0035
Trichechus manatus,-82.09095,26.4871
Trichechus manatus,-81.828139,26.68603
Trichechus manatus,-80.283698,25.737986
Trichechus manatus,-82.606997,28.795825
Trichechus manatus,-80.760997,28.469775
Trichechus manatus,-80.54447,25.000262
Trichechus manatus,-85.09657,29.71797
Trichechus manatus,-80.611782,28.074956
Trichechus manatus,-81.853727,26.488585
Trichechus manatus,-82.424548,27.806929
Trichechus manatus,-82.123567,26.996315
Trichechus manatus,-80.190919,26.071521
Trichechus manatus,-81.694252,25.937602
Trichechus manatus,-80.643771,28.220289
Trichechus manatus,-80.657617,28.424325
Trichechus manatus,-80.75803,28.46959
Trichechus manatus,-81.989257,26.551555
Trichechus manatus,-80.623123,28.181849
Trichechus manatus,-81.87323,26.40376
Trichechus manatus,-81.926918,26.533821
Trichechus manatus,-80.286125,27.110856
Trichechus manatus,-81.083131,25.55039
Trichechus manatus,-81.78594,26.086805
Trichechus manatus,-81.697272,26.724536
Trichechus manatus,-81.801564,26.697223
Trichechus manatus,-80.122534,26.082847
Trichechus manatus,-81.830564,26.675753
Trichechus manatus,-82.724107,28.960775
Trichechus manatus,-80.780333,28.858602
Trichechus manatus,-82.109127,26.694575
Trichechus manatus,-80.05045,26.75722
Trichechus manatus,-81.91788,26.544041
Trichechus manatus,-80.953,29.0787
Trichechus manatus,-80.265217,25.730215
Trichechus manatus,-81.008803,25.409192
Trichechus manatus,-81.510147,25.950455
Trichechus manatus,-82.058197,26.912085
Trichechus manatus,-80.712078,26.654805
Trichechus manatus,-81.786338,26.687224
Trichechus manatus,-80.75776,28.52687
Trichechus manatus,-80.663311,28.363583
Trichechus manatus,-81.458487,30.684824
Trichechus manatus,-82.594977,28.881545
Trichechus manatus,-80.116666,26.149145
Trichechus manatus,-82.25891,27.028906
Trichechus manatus,-80.51643,27.83491
Trichechus manatus,-80.115502,26.07852
Trichechus manatus,-82.595677,28.881545
Trichechus manatus,-82.280827,27.040195
Trichechus manatus,-82.033673,26.458596
Trichechus manatus,-81.508142,25.955377
Trichechus manatus,-80.929217,25.280796
Trichechus manatus,-80.184752,26.08579
Trichechus manatus,-82.643578,27.486837
Trichechus manatus,-81.822154,26.69426
Trichechus manatus,-80.185937,25.846285
Trichechus manatus,-80.536807,27.831035
Trichechus manatus,-82.41444,27.84842
Trichechus manatus,-80.344046,25.489519
Trichechus manatus,-82.21011,26.66742
Trichechus manatus,-82.601177,27.870035
Trichechus manatus,-80.612276,28.304451
Trichechus manatus,-81.851589,26.488502
Trichechus manatus,-80.347698,27.608952
Trichechus manatus,-82.537387,27.909945
Trichechus manatus,-82.079802,26.456816
Trichechus manatus,-81.852434,26.491046
Trichechus manatus,-80.765232,28.759138
Trichechus manatus,-80.274525,27.205164
Trichechus manatus,-81.063307,25.555185
Trichechus manatus,-80.190861,26.071952
Trichechus manatus,-80.33681,27.46963
Trichechus manatus,-80.068597,26.879115
Trichechus manatus,-80.618877,28.521965
Trichechus manatus,-82.058421,26.804789
Trichechus manatus,-82.528575,27.248933
Trichechus manatus,-80.050197,26.764145
Trichechus manatus,-82.721907,28.959855
Trichechus manatus,-80.27088,25.78219
Trichechus manatus,-80.07813,26.95352
Trichechus manatus,-82.620696,28.905923
Trichechus manatus,-82.732657,28.961115
Trichechus manatus,-81.799577,26.689533
Trichechus manatus,-80.36805,27.579312
Trichechus manatus,-82.07407,26.49663
Trichechus manatus,-80.089862,26.251275
Trichechus manatus,-82.469144,27.154507
Trichechus manatus,-82.48062,27.888314
Trichechus manatus,-81.145403,25.46002
Trichechus manatus,-80.188096,25.851182
Trichechus manatus,-81.509999,25.957143
Trichechus manatus,-81.086576,25.279588
Trichechus manatus,-82.585125,28.824416
Trichechus manatus,-80.639289,28.40937
Trichechus manatus,-81.80716,26.11831
Trichechus manatus,-81.181407,25.668175
Trichechus manatus,-82.594427,28.880065
Trichechus manatus,-80.612675,28.31737
Trichechus manatus,-82.597807,28.888895
Trichechus manatus,-82.555087,27.291352
Trichechus manatus,-80.673067,28.368844
Trichechus manatus,-82.66143,27.49347
Trichechus manatus,-80.256687,25.705215
Trichechus manatus,-82.589673,28.887861
Trichechus manatus,-81.507677,25.955355
Trichechus manatus,-80.193762,26.070267
Trichechus manatus,-81.507789,25.949498
Trichechus manatus,-80.119088,26.017274
Trichechus manatus,-82.594468,28.881925
Trichechus manatus,-81.822282,26.255889
Trichechus manatus,-80.615507,28.233031
Trichechus manatus,-80.04357,26.772063
Trichechus manatus,-82.153521,26.834515
Trichechus manatus,-81.710029,25.963711
Trichechus manatus,-82.598475,28.890012
Trichechus manatus,-82.67021,28.77033
Trichechus manatus,-80.188477,25.849335
Trichechus manatus,-82.593317,28.881615
Trichechus manatus,-80.347837,25.353345
Trichechus manatus,-81.32345,25.898873
Trichechus manatus,-80.492767,27.930485
Trichechus manatus,-80.69255,28.32701
Trichechus manatus,-80.32382,25.53409
Trichechus manatus,-80.60588,28.20101
Trichechus manatus,-80.406013,25.127562
Trichechus manatus,-80.198448,25.749799
Trichechus manatus,-80.608486,28.168143
Trichechus manatus,-80.773077,28.494715
Trichechus manatus,-80.985057,25.339045
Trichechus manatus,-80.107666,26.091259
Trichechus manatus,-81.852615,26.666553
Trichechus manatus,-80.262793,25.79368
Trichechus manatus,-82.364847,26.957395
Trichechus manatus,-82.043193,26.641637
Trichechus manatus,-82.599787,28.891445
Trichechus manatus,-81.985337,26.574201
Trichechus manatus,-82.055694,26.463283
Trichechus manatus,-82.59319,28.87889
Trichechus manatus,-81.851377,26.490335
Trichechus manatus,-74.76452,10.96658
Trichechus manatus,-81.742603,26.685806
Trichechus manatus,-82.729077,28.960165
Trichechus manatus,-81.509507,25.954575
Trichechus manatus,-81.508989,25.956923
Trichechus manatus,-81.015497,25.417915
Trichechus manatus,-80.273967,25.733835
Trichechus manatus,-80.19564,25.746921
